324187	0
324187	0
324188	0
324188	1
324189	1
324189	0
324189	1
324190	0
324190	0
324190	0
324191	0
324191	1
324191	0
324192	0
324192	0
324193	0
324193	0
324193	0
324194	0
324194	1
324194	0
324195	1
324195	0
324195	0
324196	0
324196	1
324197	1
324197	0
324197	1
324198	0
324198	0
324198	1
324199	0
324199	0
324199	1
324200	1
324200	1
324201	1
324201	1
324201	1
324202	1
324202	1
324202	0
324203	1
324203	0
324204	0
324204	0
324204	0
324205	1
324205	0
324205	0
324206	1
324206	0
324206	0
324207	0
324207	0
324208	0
324208	1
324208	1
324209	1
324209	1
324209	1
324210	1
324210	1
324210	0
324211	1
324211	0
324212	1
324212	0
324212	0
324213	0
324213	1
324213	0
324214	1
324214	0
324214	0
324215	0
324215	0
324216	1
324216	0
324216	0
324217	0
324217	0
324217	0
324218	0
324218	1
324218	1
324219	0
324219	1
324220	0
324220	0
324220	1
324221	1
324221	0
324221	1
324222	1
324222	0
324222	1
324224	1
324224	1
324225	0
324225	1
324225	1
324226	1
324226	1
324226	1
324227	1
324227	1
324228	0
324228	0
324228	0
324229	1
324229	1
324229	1
324230	1
324230	0
324230	1
324231	0
324231	1
324232	1
324232	0
324232	0
324233	1
324233	0
324233	1
324234	1
324234	1
324234	1
324235	1
324235	1
324236	1
324236	0
324236	1
324237	0
324237	0
324237	0
324238	1
324238	1
324238	0
324239	1
324239	0
324240	1
324240	1
324240	1
324241	0
324241	0
324241	0
324242	0
324242	0
324242	0
324243	0
324243	0
324244	0
324244	1
324244	0
324245	1
324245	1
324245	0
324246	0
324246	1
324247	0
324247	1
324247	0
324248	0
324248	1
324248	1
324249	0
324249	0
324249	0
324250	0
324250	0
324251	0
324251	0
324251	1
324252	1
324252	1
324252	0
324253	1
324253	1
324253	0
324254	1
324254	1
324255	0
324255	1
324255	0
324256	0
324256	1
324256	1
324257	1
324257	0
324257	1
324258	0
324258	0
324259	0
324259	0
324259	0
324260	0
324260	1
324260	1
324261	0
324261	0
324261	1
324262	1
324262	0
324263	0
324263	1
324263	0
324264	1
324264	0
324264	0
324265	0
324265	0
324265	1
324267	1
324267	0
324268	1
324268	0
324268	0
324269	0
324269	0
324269	1
324270	0
324270	1
324271	1
324271	1
324271	1
324272	0
324272	1
324272	0
324273	1
324273	0
324273	0
324274	0
324274	0
324275	1
324275	0
324275	0
324276	0
324276	1
324276	1
324277	1
324277	1
324277	0
324278	1
324278	0
324279	1
324279	1
324279	0
324280	0
324280	1
324280	0
324281	1
324281	0
324281	0
324282	0
324282	0
324283	0
324283	0
324283	1
324284	1
324284	1
324284	1
324285	1
324285	1
324285	0
324286	0
324286	0
324287	1
324287	1
324287	1
324288	1
324288	0
324288	1
324289	0
324289	1
324290	1
324290	0
324290	0
324291	1
324291	0
324291	1
324292	1
324292	1
324292	1
324293	1
324293	1
324294	0
324294	1
324294	0
324295	1
324295	1
324295	1
324296	1
324296	0
324296	1
324297	0
324297	1
324298	0
324298	0
324298	0
324299	0
324299	1
324299	0
324300	0
324300	0
324300	0
324301	0
324301	1
324302	1
324302	0
324302	1
324303	0
324303	0
324303	0
324304	1
324304	1
324304	0
324305	1
324305	0
324306	1
324306	0
324306	0
324307	0
324307	1
324307	0
324308	0
324308	1
324310	1
324310	1
324310	1
324311	0
324311	1
324311	0
324312	1
324312	1
324312	1
324313	1
324313	0
324314	1
324314	0
324314	1
324315	0
324315	1
324315	1
324316	1
324316	0
324316	0
324317	0
324317	0
324318	0
324318	1
324318	1
324319	1
324319	0
324319	1
324320	0
324320	0
324320	0
324321	0
324321	0
324322	1
324322	0
324322	1
324323	0
324323	1
324323	1
324324	1
324324	0
324325	1
324325	0
324325	0
324326	0
324326	0
324326	0
324327	1
324327	1
324327	0
324328	1
324328	0
324329	0
324329	0
324329	0
324330	1
324330	0
324330	1
324331	0
324331	1
324331	1
324332	1
324332	1
324333	0
324333	1
324333	1
324334	1
324334	0
324334	0
324335	0
324335	1
324335	1
324336	0
324336	0
324337	1
324337	1
324337	0
324338	0
324338	1
324338	0
324339	1
324339	0
324339	1
324340	1
324340	1
324341	0
324341	1
324341	1
324342	1
324342	0
324342	0
324343	0
324343	0
324343	1
324344	0
324344	1
324345	1
324345	1
324345	1
324346	1
324346	0
324346	1
324347	0
324347	1
324348	0
324348	0
324348	0
324349	0
324349	1
324349	1
324350	1
324350	0
324350	0
324352	0
324352	1
324353	1
324353	0
324353	1
324354	0
324354	0
324354	1
324355	1
324355	0
324355	1
324356	0
324356	1
324357	0
324357	1
324357	1
324358	0
324358	0
324358	0
324359	0
324359	1
324359	1
324360	1
324360	1
324361	0
324361	1
324361	0
324362	1
324362	1
324362	1
324363	1
324363	0
324364	1
324364	0
324364	1
324365	0
324365	0
324365	1
324366	0
324366	0
324366	1
324367	1
324367	1
324368	1
324368	1
324368	1
324369	0
324369	0
324369	0
324370	1
324370	0
324370	1
324371	1
324371	0
324372	1
324372	0
324372	1
324373	0
324373	0
324373	1
324374	1
324374	0
324374	1
324375	0
324375	0
324376	0
324376	0
324376	1
324377	1
324377	0
324377	1
324378	0
324378	0
324378	0
324379	0
324379	1
324380	1
324380	0
324380	0
324381	0
324381	1
324381	0
324382	0
324382	0
324383	1
324383	1
324383	0
324384	0
324384	0
324384	0
324385	1
324385	1
324385	0
324386	1
324386	1
324387	1
324387	1
324387	1
324388	0
324388	1
324388	0
324389	1
324389	0
324389	1
324390	1
324390	1
324391	0
324391	1
324391	1
324392	1
324392	0
324392	0
324393	0
324393	1
324393	0
324395	1
324395	1
324396	0
324396	1
324396	1
324397	0
324397	1
324397	0
324398	1
324398	0
324399	1
324399	1
324399	1
324400	1
324400	0
324400	0
324401	0
324401	0
324401	0
324402	1
324402	1
324403	1
324403	0
324403	0
324404	1
324404	1
324404	0
324405	0
324405	1
324405	0
324406	1
324406	0
324407	1
324407	1
324407	1
324408	0
324408	1
324408	0
324409	0
324409	0
324409	0
324410	0
324410	1
324411	1
324411	0
324411	0
324412	1
324412	1
324412	1
324413	0
324413	1
324413	0
324414	1
324414	0
324415	1
324415	1
324415	1
324416	1
324416	0
324416	1
324417	1
324417	1
324417	1
324418	1
324418	0
324419	0
324419	1
324419	0
324420	0
324420	0
324420	0
324421	0
324421	1
324422	0
324422	1
324422	0
324423	1
324423	0
324423	0
324424	1
324424	1
324424	1
324425	0
324425	0
324426	0
324426	0
324426	1
324427	1
324427	0
324427	1
324428	0
324428	0
324428	0
324429	0
324429	1
324430	0
324430	1
324430	0
324431	1
324431	0
324431	0
324432	0
324432	0
324432	1
324433	1
324433	1
324434	1
324434	0
324434	0
324435	1
324435	1
324435	0
324436	0
324436	1
324436	1
324438	0
324438	1
324439	1
324439	1
324439	0
324440	1
324440	0
324440	0
324441	0
324441	0
324442	0
324442	1
324442	1
324443	1
324443	0
324443	0
324444	0
324444	1
324444	0
324445	1
324445	0
324446	0
324446	1
324446	1
324447	0
324447	1
324447	0
324448	1
324448	0
324448	1
324449	1
324449	0
324450	1
324450	0
324450	1
324451	1
324451	1
324451	1
324452	0
324452	0
324452	1
324453	0
324453	0
324454	0
324454	0
324454	1
324455	1
324455	0
324455	0
324456	1
324456	0
324457	0
324457	1
324457	1
324458	0
324458	1
324458	1
324459	1
324459	0
324459	0
324460	0
324460	1
324461	1
324461	0
324461	0
324462	0
324462	0
324462	1
324463	1
324463	0
324463	0
324464	1
324464	0
324465	0
324465	1
324465	1
324466	0
324466	1
324466	0
324467	0
324467	1
324467	1
324468	1
324468	0
324469	0
324469	1
324469	1
324470	0
324470	1
324470	1
324471	0
324471	1
324471	0
324472	1
324472	0
324473	1
324473	0
324473	0
324474	0
324474	1
324474	0
324475	0
324475	0
324476	0
324476	1
324476	1
324477	0
324477	1
324477	0
324478	0
324478	0
324478	1
324480	1
324480	0
324481	1
324481	0
324481	1
324482	1
324482	0
324482	0
324483	1
324483	0
324483	1
324484	1
324484	1
324485	1
324485	1
324485	1
324486	1
324486	0
324486	1
324487	0
324487	0
324487	0
324488	0
324488	1
324489	0
324489	1
324489	0
324490	0
324490	1
324490	1
324491	1
324491	0
324491	1
324492	1
324492	1
324493	1
324493	1
324493	0
324494	0
324494	0
324494	1
324495	0
324495	0
324496	0
324496	0
324496	1
324497	0
324497	1
324497	0
324498	1
324498	1
324498	0
324499	1
324499	1
324500	1
324500	0
324500	0
324501	0
324501	1
324501	1
324502	1
324502	0
324502	1
324503	0
324503	1
324504	1
324504	1
324504	0
324505	1
324505	0
324505	1
324506	0
324506	1
324506	1
324507	1
324507	1
324508	0
324508	0
324508	1
324509	1
324509	1
324509	1
324510	1
324510	0
324510	1
324511	0
324511	1
324512	1
324512	1
324512	0
324513	0
324513	0
324513	1
324514	0
324514	1
324514	1
324515	1
324515	1
324516	0
324516	1
324516	0
324517	0
324517	0
324517	0
324518	1
324518	1
324519	0
324519	1
324519	0
324520	0
324520	0
324520	1
324521	1
324521	0
324521	1
324523	0
324523	1
324524	0
324524	0
324524	0
324525	1
324525	0
324525	1
324526	1
324526	1
324526	1
324527	1
324527	1
324528	0
324528	1
324528	0
324529	0
324529	0
324529	0
324530	1
324530	1
324530	1
324531	0
324531	1
324532	1
324532	0
324532	0
324533	1
324533	0
324533	1
324534	1
324534	1
324534	0
324535	0
324535	0
324536	1
324536	0
324536	1
324537	0
324537	0
324537	1
324538	1
324538	0
324539	1
324539	0
324539	1
324540	0
324540	0
324540	1
324541	0
324541	1
324541	0
324542	0
324542	0
324543	0
324543	1
324543	1
324544	0
324544	0
324544	0
324545	1
324545	1
324545	1
324546	1
324546	0
324547	1
324547	0
324547	1
324548	0
324548	1
324548	1
324549	1
324549	0
324549	1
324550	1
324550	1
324551	1
324551	0
324551	0
324552	0
324552	1
324552	0
324553	1
324553	1
324553	1
324554	0
324554	1
324555	1
324555	1
324555	0
324556	1
324556	1
324556	0
324557	0
324557	1
324558	0
324558	1
324558	1
324559	1
324559	1
324559	0
324560	0
324560	1
324560	0
324561	1
324561	0
324562	0
324562	0
324562	1
324563	0
324563	1
324563	0
324564	1
324564	1
324564	0
324566	0
324566	1
324567	0
324567	1
324567	1
324568	1
324568	1
324568	1
324569	0
324569	0
324569	1
324570	0
324570	1
324571	1
324571	1
324571	0
324572	1
324572	0
324572	1
324573	0
324573	1
324573	1
324574	1
324574	1
324575	0
324575	1
324575	1
324576	1
324576	0
324576	0
324577	0
324577	1
324578	1
324578	0
324578	0
324579	1
324579	1
324579	0
324580	0
324580	1
324580	1
324581	1
324581	0
324582	1
324582	1
324582	1
324583	0
324583	1
324583	0
324584	0
324584	0
324584	0
324585	0
324585	1
324586	1
324586	0
324586	0
324587	1
324587	1
324587	0
324588	0
324588	1
324588	0
324589	1
324589	0
324590	1
324590	1
324590	1
324591	1
324591	0
324591	0
324592	0
324592	1
324592	1
324593	1
324593	0
324594	0
324594	1
324594	0
324595	0
324595	0
324595	0
324596	1
324596	0
324597	0
324597	0
324597	1
324598	1
324598	0
324598	0
324599	0
324599	1
324599	0
324600	0
324600	0
324601	0
324601	0
324601	1
324602	1
324602	0
324602	1
324603	0
324603	0
324603	0
324604	1
324604	0
324605	1
324605	0
324605	1
324606	1
324606	0
324606	0
324608	0
324608	1
324608	0
324609	0
324609	0
324610	0
324610	1
324610	1
324611	0
324611	0
324611	1
324612	1
324612	0
324613	0
324613	1
324613	0
324614	1
324614	0
324614	1
324615	0
324615	0
324615	1
324616	1
324616	0
324617	1
324617	1
324617	0
324618	0
324618	0
324618	0
324619	1
324619	1
324619	1
324620	0
324620	1
324621	1
324621	0
324621	0
324622	1
324622	0
324622	0
324623	0
324623	1
324623	0
324624	0
324624	1
324625	0
324625	1
324625	1
324626	1
324626	1
324626	0
324627	0
324627	1
324627	0
324628	1
324628	0
324629	0
324629	0
324629	1
324630	0
324630	1
324630	0
324631	1
324631	0
324632	1
324632	1
324632	1
324633	0
324633	1
324633	1
324634	1
324634	1
324634	0
324635	0
324635	1
324636	1
324636	1
324636	0
324637	0
324637	0
324637	1
324638	0
324638	1
324638	0
324639	1
324639	0
324640	1
324640	1
324640	1
324641	0
324641	0
324641	1
324642	1
324642	1
324642	1
324643	1
324643	0
324644	0
324644	1
324644	0
324645	0
324645	0
324645	0
324646	1
324646	0
324646	1
324647	0
324647	1
324648	1
324648	1
324648	1
324649	0
324649	1
324649	0
324651	0
324651	0
324652	0
324652	0
324652	1
324653	1
324653	0
324653	0
324654	1
324654	1
324654	1
324655	0
324655	1
324656	0
324656	1
324656	0
324657	0
324657	1
324657	1
324658	0
324658	1
324658	0
324659	0
324659	0
324660	0
324660	1
324660	1
324661	1
324661	0
324661	1
324662	1
324662	1
324662	1
324663	1
324663	0
324664	1
324664	0
324664	1
324665	0
324665	0
324665	0
324666	0
324666	1
324666	0
324667	0
324667	0
324668	0
324668	0
324668	1
324669	1
324669	0
324669	1
324670	0
324670	0
324671	0
324671	1
324671	0
324672	0
324672	0
324672	1
324673	0
324673	0
324673	1
324674	0
324674	0
324675	1
324675	1
324675	1
324676	1
324676	0
324676	0
324677	0
324677	1
324677	0
324678	1
324678	1
324679	1
324679	1
324679	0
324680	1
324680	0
324680	1
324681	0
324681	1
324681	1
324682	1
324682	0
324683	1
324683	0
324683	0
324684	0
324684	0
324684	1
324685	1
324685	1
324685	0
324686	1
324686	1
324687	1
324687	1
324687	0
324688	0
324688	1
324688	0
324689	1
324689	0
324690	0
324690	1
324690	0
324691	1
324691	0
324691	0
324692	0
324692	1
324692	1
324694	1
324694	0
324695	1
324695	0
324695	1
324696	1
324696	1
324696	0
324697	1
324697	0
324697	1
324698	0
324698	1
324699	1
324699	1
324699	1
324700	0
324700	1
324700	1
324701	0
324701	0
324701	0
324702	1
324702	1
324703	0
324703	1
324703	0
324704	0
324704	0
324704	1
324705	0
324705	1
324706	0
324706	1
324706	0
324707	1
324707	1
324707	1
324708	0
324708	1
324708	0
324709	0
324709	0
324710	0
324710	1
324710	1
324711	0
324711	1
324711	1
324712	0
324712	0
324712	1
324713	1
324713	1
324714	0
324714	1
324714	0
324715	1
324715	1
324715	1
324716	1
324716	0
324716	1
324717	1
324717	1
324718	1
324718	0
324718	0
324719	1
324719	0
324719	1
324720	1
324720	1
324721	1
324721	0
324721	0
324722	1
324722	0
324722	1
324723	0
324723	1
324723	1
324724	0
324724	1
324725	0
324725	0
324725	0
324726	0
324726	1
324726	1
324727	1
324727	0
324727	1
324728	1
324728	1
324729	1
324729	1
324729	0
324730	1
324730	0
324730	1
324731	0
324731	1
324731	1
324732	1
324732	0
324733	1
324733	1
324733	1
324734	1
324734	0
324734	0
324736	1
324736	1
324737	0
324737	0
324737	0
324738	0
324738	0
324738	1
324739	0
324739	1
324739	0
324740	1
324740	0
324741	0
324741	0
324741	0
324742	1
324742	1
324742	1
324743	1
324743	0
324743	0
324744	1
324744	1
324745	0
324745	0
324745	0
324746	1
324746	0
324746	1
324747	1
324747	1
324747	0
324748	1
324748	1
324749	0
324749	0
324749	0
324750	0
324750	1
324750	0
324751	0
324751	0
324751	0
324752	1
324752	0
324753	1
324753	0
324753	0
324754	0
324754	0
324754	1
324755	0
324755	1
324756	0
324756	1
324756	0
324757	1
324757	1
324757	1
324758	0
324758	0
324758	1
324759	1
324759	1
324760	0
324760	0
324760	1
324761	1
324761	1
324761	0
324762	0
324762	0
324762	1
324763	0
324763	1
324764	0
324764	1
324764	0
324765	1
324765	1
324765	1
324766	0
324766	1
324766	1
324767	1
324767	0
324768	0
324768	0
324768	1
324769	1
324769	1
324769	0
324770	0
324770	0
324771	0
324771	1
324771	1
324772	0
324772	1
324772	0
324773	1
324773	1
324773	1
324774	0
324774	1
324775	0
324775	0
324775	0
324776	1
324776	1
324776	0
324777	0
324777	1
324777	1
324779	1
324779	1
324780	1
324780	0
324780	1
324781	0
324781	1
324781	0
324782	1
324782	1
324783	1
324783	1
324783	0
324784	1
324784	1
324784	1
324785	1
324785	0
324785	0
324786	1
324786	0
324787	1
324787	1
324787	1
324788	1
324788	0
324788	1
324789	0
324789	1
324789	1
324790	1
324790	0
324791	0
324791	0
324791	1
324792	0
324792	0
324792	1
324793	1
324793	1
324793	0
324794	0
324794	0
324795	1
324795	0
324795	0
324796	1
324796	1
324796	0
324797	1
324797	1
324798	0
324798	1
324798	0
324799	0
324799	0
324799	1
324800	0
324800	0
324800	0
324801	0
324801	0
324802	0
324802	0
324802	1
324803	0
324803	1
324803	1
324804	0
324804	1
324804	1
324805	0
324805	1
324806	1
324806	0
324806	1
324807	1
324807	0
324807	0
324808	0
324808	0
324808	0
324809	0
324809	0
324810	0
324810	1
324810	1
324811	0
324811	1
324811	1
324812	0
324812	1
324812	1
324813	0
324813	1
324814	1
324814	0
324814	1
324815	1
324815	1
324815	0
324816	1
324816	1
324816	1
324817	1
324817	1
324818	1
324818	1
324818	0
324819	1
324819	0
324819	1
324820	1
324820	1
324822	1
324822	0
324822	1
324823	1
324823	0
324823	1
324824	1
324824	1
324824	1
324825	0
324825	0
324826	0
324826	0
324826	0
324827	0
324827	1
324827	1
324828	0
324828	1
324828	0
324829	1
324829	1
324830	0
324830	0
324830	1
324831	0
324831	1
324831	0
324832	0
324832	0
324832	0
324833	1
324833	0
324834	0
324834	0
324834	1
324835	0
324835	1
324835	1
324836	0
324836	1
324836	0
324837	1
324837	1
324838	1
324838	0
324838	1
324839	0
324839	1
324839	0
324840	0
324840	0
324840	0
324841	1
324841	0
324842	0
324842	1
324842	1
324843	1
324843	1
324843	1
324844	1
324844	0
324845	1
324845	0
324845	0
324846	0
324846	1
324846	0
324847	0
324847	0
324847	0
324848	1
324848	1
324849	1
324849	0
324849	0
324850	0
324850	0
324850	0
324851	0
324851	0
324851	1
324852	1
324852	0
324853	1
324853	0
324853	0
324854	0
324854	0
324854	1
324855	0
324855	1
324855	0
324856	0
324856	1
324857	1
324857	1
324857	0
324858	0
324858	1
324858	1
324859	1
324859	1
324859	1
324860	1
324860	0
324861	1
324861	0
324861	0
324862	0
324862	0
324862	1
324864	0
324864	1
324864	1
324865	0
324865	1
324866	1
324866	1
324866	0
324867	1
324867	1
324867	1
324868	1
324868	1
324869	1
324869	0
324869	0
324870	1
324870	0
324870	0
324871	0
324871	0
324871	1
324872	1
324872	0
324873	1
324873	0
324873	1
324874	1
324874	1
324874	1
324875	0
324875	0
324875	1
324876	1
324876	1
324877	1
324877	1
324877	0
324878	0
324878	0
324878	1
324879	1
324879	1
324879	0
324880	0
324880	1
324881	0
324881	1
324881	0
324882	0
324882	0
324882	0
324883	0
324883	1
324883	1
324884	1
324884	1
324885	1
324885	1
324885	0
324886	0
324886	1
324886	1
324887	0
324887	0
324888	0
324888	1
324888	0
324889	1
324889	0
324889	0
324890	1
324890	1
324890	1
324891	0
324891	1
324892	1
324892	1
324892	1
324893	1
324893	1
324893	0
324894	0
324894	1
324894	0
324895	0
324895	0
324896	0
324896	1
324896	1
324897	0
324897	1
324897	0
324898	1
324898	1
324898	1
324899	0
324899	1
324900	1
324900	1
324900	1
324901	1
324901	0
324901	0
324902	1
324902	1
324902	1
324903	0
324903	0
324904	0
324904	1
324904	0
324905	0
324905	0
324905	1
324907	1
324907	0
324908	0
324908	1
324908	0
324909	1
324909	1
324909	1
324910	1
324910	1
324910	0
324911	0
324911	1
324912	0
324912	0
324912	0
324913	0
324913	1
324913	1
324914	0
324914	1
324914	1
324915	1
324915	0
324916	0
324916	0
324916	1
324917	0
324917	0
324917	0
324918	0
324918	1
324918	1
324919	1
324919	0
324920	1
324920	0
324920	0
324921	0
324921	1
324921	0
324922	0
324922	1
324922	1
324923	1
324923	0
324924	0
324924	0
324924	1
324925	0
324925	0
324925	1
324926	1
324926	1
324927	1
324927	1
324927	0
324928	1
324928	0
324928	0
324929	0
324929	0
324929	1
324930	0
324930	1
324931	0
324931	1
324931	0
324932	0
324932	0
324932	0
324933	1
324933	1
324933	1
324934	1
324934	0
324935	0
324935	0
324935	1
324936	0
324936	1
324936	1
324937	1
324937	1
324937	0
324938	0
324938	0
324939	1
324939	0
324939	1
324940	1
324940	1
324940	1
324941	0
324941	1
324941	1
324942	1
324942	1
324943	1
324943	0
324943	0
324944	1
324944	0
324944	0
324945	0
324945	0
324946	0
324946	1
324946	0
324947	1
324947	1
324947	1
324948	0
324948	0
324948	0
324950	1
324950	0
324951	0
324951	1
324951	1
324952	1
324952	0
324952	0
324953	1
324953	0
324953	0
324954	1
324954	0
324955	0
324955	1
324955	0
324956	1
324956	0
324956	1
324957	0
324957	1
324957	1
324958	0
324958	1
324959	1
324959	0
324959	0
324960	0
324960	1
324960	1
324961	1
324961	0
324962	1
324962	1
324962	1
324963	1
324963	0
324963	1
324964	0
324964	1
324964	0
324965	0
324965	1
324966	0
324966	0
324966	1
324967	1
324967	0
324967	0
324968	0
324968	0
324968	1
324969	1
324969	0
324970	1
324970	0
324970	0
324971	0
324971	1
324971	0
324972	1
324972	0
324972	1
324973	0
324973	0
324974	0
324974	0
324974	1
324975	0
324975	0
324975	1
324976	1
324976	1
324976	1
324977	0
324977	1
324978	0
324978	1
324978	1
324979	1
324979	0
324979	1
324980	1
324980	1
324980	1
324981	1
324981	1
324982	1
324982	1
324982	1
324983	1
324983	0
324983	0
324984	0
324984	0
324985	1
324985	1
324985	0
324986	1
324986	0
324986	0
324987	0
324987	1
324987	0
324988	1
324988	0
324989	1
324989	0
324989	1
324990	1
324990	1
324990	1
324992	1
324992	0
324992	1
324993	1
324993	1
324994	1
324994	0
324994	1
324995	0
324995	1
324995	1
324996	1
324996	1
324996	0
324997	1
324997	0
324998	0
324998	1
324998	0
324999	0
324999	0
324999	0
325000	1
325000	0
325001	0
325001	1
325001	1
325002	1
325002	0
325002	1
325003	0
325003	1
325003	1
325004	1
325004	1
325005	0
325005	1
325005	0
325006	1
325006	1
325006	0
325007	0
325007	1
325007	1
325008	0
325008	1
325009	1
325009	0
325009	0
325010	0
325010	1
325010	0
325011	1
325011	0
325011	0
325012	0
325012	0
325013	1
325013	0
