42658.05, 26092.00
46218.91, 26192.00
50587.85, 26292.00
52507.39, 26392.00
53581.42, 26492.00
54546.91, 26592.00
56686.40, 26692.00
57741.52, 26892.00
58301.34, 26992.00
59123.44, 27092.00
59921.23, 27192.00
60675.44, 27292.00
61487.86, 27392.00
62157.57, 27492.00
62884.91, 27592.00
63679.62, 27692.00
64307.14, 27792.00
64957.01, 27892.00
65678.99, 27992.00
65864.20, 28092.00
67143.15, 28192.00
67795.60, 28292.00
68680.78, 28392.00
69627.72, 28492.00
69923.22, 28592.00
71048.64, 28792.00
72522.60, 28892.00
73446.50, 28992.00
74300.28, 29092.00
74993.00, 29192.00
76385.56, 29292.00
77152.23, 29392.00
77445.22, 29492.00
78745.35, 29592.00
79907.63, 29692.00
81573.90, 29792.00
83360.00, 29892.00
84762.71, 29992.00
86008.71, 30092.00
87501.50, 30192.00
89688.25, 30292.00
91256.21, 30392.00
92153.14, 30592.00
93125.31, 30692.00
94495.98, 30792.00
96216.12, 30892.00
98838.37, 30992.00
101798.92, 31092.00
104676.51, 31192.00
106773.03, 31292.00
109361.26, 31392.00
112221.65, 31492.00
114448.45, 31592.00
117418.94, 31692.00
120384.07, 31792.00
123401.40, 31892.00
125649.43, 31992.00
127063.10, 32092.00
128301.70, 32192.00
130872.49, 32292.00
132946.42, 32492.00
132853.37, 32592.00
132854.01, 32692.00
131051.28, 32792.00
128514.94, 32892.00
123901.15, 32992.00
121053.47, 33092.00
118911.09, 33192.00
116480.11, 33292.00
114734.10, 33392.00
114037.02, 33492.00
113532.81, 33592.00
112783.31, 33692.00
111684.05, 33792.00
110087.53, 33892.00
108295.03, 33992.00
106020.63, 34092.00
102654.84, 34292.00
99824.10, 34392.00
97887.35, 34492.00
96541.39, 34592.00
96191.53, 34692.00
95646.44, 34792.00
94327.18, 34892.00
92732.91, 34992.00
92486.71, 35092.00
92090.53, 35192.00
91193.53, 35292.00
89931.22, 35392.00
88370.52, 35492.00
85342.69, 35592.00
83273.35, 35692.00
82167.14, 35792.00
80614.21, 35892.00
79554.55, 35992.00
78198.72, 36192.00
76295.59, 36292.00
73819.33, 36392.00
71755.65, 36492.00
70530.25, 36592.00
70690.21, 36692.00
70056.00, 36792.00
69350.58, 36892.00
67548.39, 36992.00
67532.99, 37092.00
66901.27, 37192.00
65229.57, 37292.00
60780.55, 37392.00
57836.12, 37492.00
56864.08, 37592.00
55022.39, 37692.00
53199.36, 37792.00
51559.69, 37992.00
50057.99, 38092.00
49342.10, 38192.00
49516.14, 38292.00
49676.09, 38392.00
49680.06, 38492.00
49216.22, 38592.00
47490.50, 38692.00
45617.23, 38792.00
44255.83, 38892.00
42429.82, 38992.00
40371.92, 39092.00
39320.56, 39192.00
38259.29, 39292.00
37392.52, 39392.00
35929.94, 39492.00
34264.52, 39592.00
33581.94, 39692.00
33403.32, 39892.00
33303.34, 39992.00
32923.41, 40092.00
32543.49, 40192.00
32362.23, 40292.00
31511.18, 40392.00
29914.02, 40492.00
28653.12, 40592.00
28595.42, 40692.00
28764.25, 40792.00
28765.40, 40892.00
28991.88, 40992.00
28751.95, 41092.00
28402.05, 41192.00
27641.16, 41292.00
27133.49, 41392.00
26604.68, 41492.00
26103.74, 41692.00
25793.81, 41792.00
25641.80, 41892.00
25584.88, 41992.00
25453.89, 42092.00
25223.95, 42192.00
25013.00, 42292.00
24896.02, 42392.00
24795.04, 42492.00
24714.07, 42592.00
24634.09, 42692.00
24514.12, 42792.00
24383.17, 42892.00
24304.17, 42992.00
24233.22, 43092.00
24156.14, 43192.00
24074.22, 43292.00
23993.28, 43392.00
23924.26, 43592.00
23903.31, 43692.00
23885.22, 43792.00
23862.37, 43892.00
23794.29, 43992.00
23714.31, 44092.00
23695.26, 44192.00
23675.27, 44292.00
23655.27, 44392.00
23964.25, 44492.00
25053.99, 44592.00
26222.66, 44692.00
27004.60, 44792.00
27584.49, 44892.00
27773.33, 44992.00
27205.65, 45092.00
26715.73, 45192.00
25522.85, 45392.00
25973.77, 45492.00
26962.45, 45592.00
26045.83, 45692.00
23705.26, 45792.00
22244.66, 45892.00
21474.85, 45992.00
21004.96, 46092.00
20665.87, 46192.00
20475.91, 46292.00
20414.28, 46392.00
20364.30, 46492.00
20316.75, 46592.00
20606.70, 46692.00
20786.67, 46792.00
20595.88, 46892.00
20513.44, 46992.00
20416.73, 47092.00
20285.94, 47292.00
20185.96, 47392.00
20005.20, 47492.00
19605.30, 47592.00
18366.33, 47692.00
17176.57, 47792.00
16536.69, 47892.00
15584.39, 47992.00
14437.69, 48092.00
13567.29, 48192.00
12576.48, 48292.00
11807.64, 48392.00
11217.76, 48492.00
10797.84, 48592.00
9838.03, 48692.00
8968.21, 48792.00
8748.60, 48892.00
8357.99, 48992.00
7868.74, 49192.00
7398.82, 49292.00
7038.31, 49392.00
6748.38, 49492.00
6448.71, 49592.00
6188.51, 49692.00
5928.81, 49792.00
5769.08, 49892.00
5598.88, 49992.00
5448.91, 50092.00
5278.94, 50192.00
5118.98, 50292.00
4989.00, 50392.00
4879.02, 50492.00
4729.05, 50592.00
4609.08, 50692.00
4469.11, 50792.00
4339.31, 50992.00
4149.34, 51092.00
3909.22, 51192.00
3559.15, 51292.00
3269.35, 51392.00
3119.38, 51492.00
2999.40, 51592.00
2919.42, 51692.00
2839.32, 51792.00
2769.56, 51892.00
2689.46, 51992.00
2629.47, 52092.00
2599.58, 52192.00
2559.49, 52292.00
2559.28, 52392.00
2559.39, 52492.00
2589.48, 52592.00
2629.47, 52692.00
2679.46, 52892.00
2749.34, 52992.00
2779.56, 53092.00
2799.44, 53192.00
2849.54, 53292.00
2899.42, 53392.00
2949.29, 53492.00
3019.52, 53592.00
3139.50, 53692.00
3269.08, 53792.00
3379.46, 53892.00
3459.31, 53992.00
3559.15, 54092.00
3669.41, 54192.00
3779.24, 54292.00
3909.22, 54392.00
4059.19, 54492.00
4169.17, 54592.00
4329.13, 54792.00
4539.27, 54892.00
4759.05, 54992.00
4869.03, 55092.00
5018.80, 55192.00
