3419.45, 21606.00
3409.32, 21706.00
3419.45, 21806.00
3419.45, 21906.00
3419.32, 22006.00
3399.32, 22106.00
3409.32, 22206.00
3419.32, 22306.00
3439.31, 22406.00
3449.45, 22506.00
3469.17, 22606.00
3459.31, 22706.00
3459.31, 22806.00
3449.17, 22906.00
3429.31, 23006.00
3409.32, 23106.00
3389.19, 23206.00
3369.46, 23306.00
3369.33, 23506.00
3369.33, 23606.00
3349.33, 23706.00
3339.47, 23806.00
3329.33, 23906.00
3289.21, 24006.00
3359.33, 24106.00
14416.54, 24206.00
31771.10, 24306.00
22416.41, 24406.00
2889.54, 24506.00
2899.54, 24606.00
2899.42, 24706.00
8088.06, 24806.00
24435.11, 24906.00
2559.49, 25006.00
2689.35, 25106.00
2729.45, 25206.00
2789.44, 25406.00
16376.07, 25506.00
13176.84, 25606.00
2509.40, 25706.00
2629.58, 25806.00
2669.36, 25906.00
2679.57, 26006.00
2669.47, 26106.00
7908.42, 26206.00
31922.34, 26306.00
16926.61, 26406.00
2869.31, 26506.00
2909.53, 26606.00
2889.42, 26706.00
2889.31, 26806.00
2889.54, 26906.00
2889.54, 27006.00
2879.54, 27206.00
2889.19, 27306.00
2899.54, 27406.00
2909.53, 27506.00
2919.42, 27606.00
2919.53, 27706.00
2929.41, 27806.00
2929.30, 27906.00
3059.39, 28006.00
20835.83, 28106.00
3279.34, 28206.00
2849.54, 28306.00
2929.30, 28406.00
2959.41, 28506.00
2999.52, 28606.00
3019.52, 28706.00
3009.40, 28806.00
3059.51, 28906.00
8707.56, 29106.00
20085.98, 29206.00
2679.46, 29306.00
2789.44, 29406.00
2809.55, 29506.00
2829.55, 29606.00
2799.44, 29706.00
2809.44, 29806.00
2809.44, 29906.00
2819.55, 30006.00
2829.55, 30106.00
2839.43, 30206.00
10078.39, 30306.00
35631.45, 30406.00
37294.03, 30506.00
37381.03, 30606.00
37304.03, 30706.00
37252.55, 30806.00
37202.56, 31006.00
37189.58, 31106.00
37199.58, 31206.00
37162.57, 31306.00
37128.12, 31406.00
37062.59, 31506.00
36616.82, 31606.00
36029.91, 31706.00
35999.92, 31806.00
35991.36, 31906.00
35981.36, 32006.00
35720.00, 32106.00
31613.68, 32206.00
24183.23, 32306.00
20796.67, 32406.00
12797.44, 32506.00
7678.46, 32606.00
4369.30, 32806.00
3169.49, 32906.00
3069.51, 33006.00
4738.86, 33106.00
7617.87, 33206.00
10018.40, 33306.00
13327.87, 33406.00
17195.19, 33506.00
12636.97, 33606.00
3319.34, 33706.00
3069.26, 33806.00
6568.69, 33906.00
17547.19, 34006.00
20636.70, 34106.00
17516.50, 34206.00
5009.20, 34306.00
3309.34, 34406.00
14276.00, 34506.00
22786.36, 34706.00
23845.23, 34806.00
8808.24, 34906.00
2289.27, 35006.00
1919.69, 35106.00
1799.42, 35206.00
1729.72, 35306.00
1689.59, 35406.00
1659.67, 35506.00
1619.68, 35606.00
1589.68, 35706.00
1519.70, 35806.00
1489.70, 35906.00
1479.70, 36006.00
1479.70, 36106.00
1479.64, 36206.00
1489.70, 36306.00
1509.76, 36406.00
1519.57, 36606.00
1509.76, 36706.00
1519.76, 36806.00
1509.70, 36906.00
1519.70, 37006.00
1999.68, 37106.00
9488.48, 37206.00
18644.78, 37306.00
19795.25, 37406.00
20075.18, 37506.00
20065.99, 37606.00
20016.00, 37706.00
19886.82, 37806.00
19606.08, 37906.00
20026.00, 38006.00
20185.16, 38106.00
20326.75, 38206.00
16666.67, 38406.00
1969.53, 38506.00
1639.67, 38606.00
1619.74, 38706.00
1639.61, 38806.00
1679.66, 38906.00
1729.65, 39006.00
5688.86, 39106.00
21226.60, 39206.00
25291.91, 39306.00
25006.00, 39406.00
23514.36, 39506.00
24203.22, 39606.00
23923.30, 39706.00
23576.23, 39806.00
23456.25, 39906.00
23075.39, 40006.00
22065.59, 40106.00
21833.89, 40306.00
21705.66, 40406.00
21564.83, 40506.00
21296.59, 40606.00
